1788181081.9649186,1.00080213e+01
1788181082.0148838,1.00080239e+01
1788181082.064921,1.00080223e+01
1788181082.1149588,1.00080232e+01
1788181082.1649208,1.00080223e+01
1788181082.2148695,1.00080217e+01
1788181082.2648575,1.00080228e+01
1788181082.3148491,1.00080233e+01
1788181082.364885,1.00080220e+01
1788181082.4149354,1.00080223e+01
1788181082.4649289,1.00080228e+01
1788181082.5148575,1.00080208e+01
1788181082.5648594,1.00080229e+01
1788181082.614857,1.00080213e+01
1788181082.6649363,1.00080222e+01
1788181082.714963,1.00080220e+01
1788181082.764946,1.00080226e+01
1788181082.814911,1.00080228e+01
1788181082.8649108,1.00080228e+01
1788181082.9149306,1.00080222e+01
1788181082.9649577,1.00080226e+01
1788181083.0149837,1.00080226e+01
1788181083.064922,1.00080220e+01
1788181083.1148798,1.00080217e+01
1788181083.1649308,1.00080217e+01
1788181083.2150307,1.00080226e+01
1788181083.2649045,1.00080230e+01
1788181083.3149087,1.00080217e+01
1788181083.3649108,1.00080238e+01
1788181083.4148707,1.00080228e+01
1788181083.4649668,1.00080238e+01
1788181083.5149672,1.00080232e+01
1788181083.5649695,1.00080226e+01
1788181083.6148942,1.00080225e+01
1788181083.664962,1.00080226e+01
1788181083.7148972,1.00080223e+01
1788181083.765029,1.00080225e+01
1788181083.8148997,1.00080223e+01
1788181083.8649018,1.00080228e+01
1788181083.9148722,1.00080236e+01
1788181083.964918,1.00080222e+01
1788181084.0149868,1.00080228e+01
1788181084.06492,1.00080214e+01
1788181084.1148927,1.00080235e+01
1788181084.1649344,1.00080220e+01
1788181084.2149785,1.00080222e+01
1788181084.2649493,1.00080233e+01
1788181084.3149047,1.00080222e+01
1788181084.364927,1.00080238e+01
1788181084.4148889,1.00080225e+01
1788181084.464905,1.00080228e+01
1788181084.5149167,1.00080222e+01
1788181084.5649107,1.00080217e+01
1788181084.6148925,1.00080217e+01
1788181084.6649263,1.00080226e+01
1788181084.7149458,1.00080226e+01
1788181084.764915,1.00080225e+01
1788181084.8148873,1.00080230e+01
1788181084.8649085,1.00080232e+01
1788181084.9148972,1.00080228e+01
1788181084.9649212,1.00080225e+01
1788181085.0148995,1.00080223e+01
1788181085.0649254,1.00080229e+01
1788181085.1149158,1.00080229e+01
1788181085.1649232,1.00080232e+01
1788181085.2148366,1.00080228e+01
1788181085.2648604,1.00080219e+01
1788181085.3148615,1.00080220e+01
1788181085.3648617,1.00080223e+01
1788181085.4148645,1.00080222e+01
1788181085.4648457,1.00080228e+01
1788181085.514857,1.00080211e+01
1788181085.5648668,1.00080225e+01
1788181085.6148684,1.00080225e+01
1788181085.664864,1.00080228e+01
1788181085.714874,1.00080213e+01
1788181085.7648754,1.00080233e+01
1788181085.8148654,1.00080217e+01
1788181085.8648896,1.00080223e+01
1788181085.914885,1.00080226e+01
1788181085.9648688,1.00080220e+01
1788181086.01488,1.00080217e+01
1788181086.0648682,1.00080225e+01
1788181086.1148548,1.00080219e+01
1788181086.164915,1.00080232e+01
1788181086.2149382,1.00080222e+01
1788181086.2649357,1.00080222e+01
1788181086.3149223,1.00080217e+01
1788181086.364939,1.00080233e+01
1788181086.4149165,1.00080216e+01
1788181086.4649165,1.00080219e+01
1788181086.514963,1.00080226e+01
1788181086.564928,1.00080230e+01
1788181086.614937,1.00080213e+01
1788181086.6649294,1.00080233e+01
1788181086.7149222,1.00080220e+01
1788181086.7649567,1.00080222e+01
1788181086.8148952,1.00080223e+01
1788181086.8649049,1.00080219e+01
1788181086.9149096,1.00080213e+01
1788181086.9649308,1.00080228e+01
1788181087.0149138,1.00080216e+01
1788181087.0649073,1.00080223e+01
1788181087.1149187,1.00080222e+01
1788181087.164973,1.00080219e+01
1788181087.214936,1.00080219e+01
1788181087.264947,1.00080220e+01
1788181087.3149154,1.00080217e+01
1788181087.364958,1.00080219e+01
1788181087.4149175,1.00080230e+01
1788181087.4649184,1.00080223e+01
1788181087.514912,1.00080217e+01
